Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,approxGT,9,8,5e-05,3.148743053316139e-05,0.00074720976408571,0.8406862745098039
EfficientNet-b0,approxGT,9,9,5e-05,2.9487429856089875e-05,0.0007223225547932088,0.8357843137254902
EfficientNet-b0,approxGT,9,10,5e-05,2.5997469492722303e-05,0.0007370729581452906,0.8431372549019608
EfficientNet-b0,approxGT,9,11,5e-05,2.408306136203464e-05,0.0009949307423084974,0.7990196078431373
EfficientNet-b0,approxGT,9,12,5e-05,2.1356678189476952e-05,0.000713496352545917,0.8517156862745098
EfficientNet-b0,approxGT,9,13,5e-05,2.011343531194143e-05,0.0008692431729286909,0.8308823529411765
EfficientNet-b0,approxGT,9,14,5e-05,1.836329283833038e-05,0.0008779243216849864,0.8468137254901961
EfficientNet-b0,approxGT,9,15,5e-05,1.6665318980813026e-05,0.0008431717869825661,0.8394607843137255
EfficientNet-b0,approxGT,9,16,5e-05,1.8802043996402062e-05,0.0009724876726977527,0.8370098039215687
EfficientNet-b0,approxGT,9,17,5e-05,1.5055922631290741e-05,0.0010431987466290593,0.8137254901960784
EfficientNet-b0,approxGT,9,18,5e-05,1.4447717148868833e-05,0.0009647944825701416,0.8284313725490197
EfficientNet-b0,approxGT,9,19,5e-05,1.4510907931253314e-05,0.0010154683841392398,0.8296568627450981
EfficientNet-b0,approxGT,9,20,5e-05,1.4447605281020515e-05,0.0007786840433254838,0.8468137254901961
EfficientNet-b0,approxGT,10,1,5e-05,0.0002097031392622739,0.0016369096701964736,0.5531660692951016
EfficientNet-b0,approxGT,10,2,5e-05,0.0001107285643229261,0.0007647399324923754,0.7885304659498208
EfficientNet-b0,approxGT,10,3,5e-05,7.729641220066696e-05,0.0006506473873741925,0.8064516129032258
EfficientNet-b0,approxGT,10,4,5e-05,6.0532776842592284e-05,0.0006725207786075771,0.8076463560334528
EfficientNet-b0,approxGT,10,5,5e-05,4.883623478235677e-05,0.0006674638716503978,0.8148148148148148
EfficientNet-b0,approxGT,10,6,5e-05,4.0942915802588686e-05,0.0005957073881290853,0.8255675029868578
EfficientNet-b0,approxGT,10,7,5e-05,3.621400537667796e-05,0.0005752412835136056,0.8399044205495818
EfficientNet-b0,approxGT,10,8,5e-05,3.1232011679094285e-05,0.0006288652075454593,0.8303464755077659
EfficientNet-b0,approxGT,10,9,5e-05,3.0371831599040888e-05,0.0006775076617486775,0.8351254480286738
EfficientNet-b0,approxGT,10,10,5e-05,2.6451270969118923e-05,0.0007305778563022614,0.8219832735961768
EfficientNet-b0,approxGT,10,11,5e-05,2.285851769556757e-05,0.0007396740256808698,0.8279569892473119
EfficientNet-b0,approxGT,10,12,5e-05,2.095745367114432e-05,0.000691285589709878,0.8375149342891278
EfficientNet-b0,approxGT,10,13,5e-05,1.9908202375518158e-05,0.000682968064211309,0.8446833930704899
EfficientNet-b0,approxGT,10,14,5e-05,1.8786578948493116e-05,0.0007688967743888497,0.8279569892473119
EfficientNet-b0,approxGT,10,15,5e-05,1.6559606592636555e-05,0.0007876611780375242,0.8148148148148148
EfficientNet-b0,approxGT,10,16,5e-05,1.6001431504264474e-05,0.0008343165973201394,0.8016726403823178
EfficientNet-b0,approxGT,10,17,5e-05,1.3477038010023534e-05,0.0009347148006781936,0.8172043010752689
EfficientNet-b0,approxGT,10,18,5e-05,1.3806235074298456e-05,0.0007633198401890695,0.8219832735961768
EfficientNet-b0,approxGT,10,19,5e-05,1.3442932868201751e-05,0.0007839961908757687,0.8088410991636799
EfficientNet-b0,approxGT,10,20,5e-05,1.2131710718676914e-05,0.0007480217609554529,0.8327359617682198
